t,o,GPT-4o_mu,GPT-4o_F,GPT-4o_compliance,Claude-3.5-Sonnet_mu,Claude-3.5-Sonnet_F,Claude-3.5-Sonnet_compliance,GPT-4_mu,GPT-4_F,GPT-4_compliance
15.786897756732628,-0.38773430284220983,0.1779760699479086,0.44687542933951163,0.6059646885990505,0.22485873612681986,0.2420851377143875,0.7074429955072784,-0.12295641660745496,0.32577448695849376,0.5083551619426949
16.102635711867283,-0.543257758919544,0.03659503253184768,0.46259895265191925,0.6060007434917536,0.13420479063411972,0.2950014749811553,0.7075085691008746,-0.18745233526201854,0.35483422954609445,0.5085807085507478
16.418373667001934,-0.20497866873654952,-0.01825642246687692,0.13001616728054208,0.6062760043343269,0.0951020479950023,0.05752270955532721,0.7077552927801455,-0.2155887451044933,0.282962987706354,0.509065179796533
16.734111622136588,-0.44163747906505624,-0.10678788977356303,0.21650908507340347,0.6064391091256859,0.031343069305684326,0.14404465995432766,0.707906021145227,-0.2634215484325826,0.30256434260762927,0.5093961284039162
17.04984957727124,-1.2415588221235005,-0.3227933046346572,1.014269431361198,0.6063625284271241,-0.12033365575161427,0.8101396126019983,0.7078459873416436,-0.3784423796404302,0.6686925162964859,0.5094279517712065
17.365587532405893,-1.2122906433569518,-0.49283340641235923,0.656942914373464,0.6063462285067953,-0.24877002027192646,0.5961850313900615,0.7078240086422367,-0.4788695077603771,0.5627417818533256,0.5094992290562189
17.681325487540544,-1.2945251326659426,-0.6475166942777353,0.5500584722256938,0.606355904690929,-0.37212213382337644,0.5468018775491106,0.7078128257024712,-0.5781592513934948,0.5504456517557981,0.5095759003731674
17.9970634426752,-1.2311551445468127,-0.763016675684338,0.33254455587353504,0.6064440133201741,-0.47318610052127347,0.3689688567562857,0.7078507397654447,-0.6629460582513482,0.45354167202608064,0.509705743749122
18.31280139780985,-0.7740076687634897,-0.7758456842390069,0.08719895074843542,0.6069309958188001,-0.5076762045619464,0.045246807959853176,0.7081194847066523,-0.6993896517541603,0.285584058440224,0.5101148714783315
18.628539352944504,-0.870230519667069,-0.8048978011858756,0.09255212631672323,0.6073292571242199,-0.5507498014068328,0.06572281570067226,0.7083534004037472,-0.742389651540082,0.2915908309137777,0.5104816052790445
18.944277308079155,-0.20437588574767862,-0.7085677209340184,0.34499261681508414,0.6074104408483422,-0.5085764416687814,0.05998744472452744,0.7085961361240173,-0.7213350556079492,0.3962676083756709,0.5106553632986297
19.26001526321381,0.5473093452234395,-0.4960177587059874,1.220782706119506,0.6073093156258832,-0.3827444660436124,0.5574473974805023,0.7085825444675039,-0.6360548277653078,0.9305200127858779,0.5106222646696046
19.57575321834846,1.3831876743398124,-0.17305293275337574,2.627998771652207,0.6071165308972969,-0.17312702631598578,1.5592581622195918,0.7084440862368769,-0.48471350971995575,1.9300782849954283,0.5104772121446822
19.891491173483114,1.8900835999310321,0.18118158585784372,3.1504702320032747,0.606904237440738,0.07076721663529836,2.128419044129306,0.7082705410981364,-0.30284533905750466,2.5631084070733436,0.5102959557950438
20.207229128617765,1.6346801582090993,0.4248420041472201,1.6073053569940632,0.6067686425949873,0.25423902755391137,1.2229118444110094,0.708160569941856,-0.16085562092225678,1.7997801346959836,0.5101604174393269
20.522967083752416,1.1509872338740743,0.5387168788894428,0.46610927896167287,0.6068030092436049,0.3588024769077231,0.4020786727692148,0.708187788049493,-0.07393373862980791,0.9766564937718223,0.5101189945013533
20.83870503888707,0.8351009945024148,0.5768248482339494,0.1496413331839225,0.6070406568156687,0.41434113632978836,0.11343013893145043,0.7083651578280858,-0.021721715536150044,0.6144313901438059,0.5101690097956834
21.15444299402172,-0.08794122232805501,0.44298529931383657,0.4040967149393852,0.6070969171887564,0.3533085246327836,0.12614378390944317,0.708530811654237,-0.05634492302701045,0.2814379147559374,0.5106127643317627
21.470180949156376,-0.006040116528203257,0.35040392149028626,0.2309753189544114,0.6072467613403006,0.3114519764629584,0.06456572295212384,0.7087664581026316,-0.07824727290889061,0.27979935362701197,0.5110694509883377
21.785918904291027,0.23274945869712113,0.3171393008904165,0.09547312960230551,0.6076230431776992,0.302863652911068,0.0030970431513409665,0.7091934977484379,-0.07704498044218092,0.3170322796865215,0.5113507638239297
22.10165685942568,-0.1991394070662043,0.2115706725422026,0.2766653807329391,0.60774050457241,0.2428454921828796,0.1260035361132724,0.709359275353455,-0.11545268045797943,0.2833358272022634,0.5117517580841012
22.417394814560332,-0.033319262353046455,0.15596720355370047,0.12769816860853953,0.6080133809866822,0.21080815305132156,0.038133485823944144,0.7096428732364444,-0.1344797220150154,0.2792285726714855,0.5121829260751593
22.733132769694986,0.3810627575919177,0.1844847744279613,0.1204542041090314,0.6083007114755569,0.23180804835546098,0.014493315183637393,0.7099973881395433,-0.11499297300684204,0.38327668740278387,0.5123659916752669
23.048870724829637,-0.24782658238614672,0.09367317345844632,0.21796161569481393,0.6084591374459896,0.17386836798426186,0.11502468950331919,0.7101732306612196,-0.1548429839340263,0.28241414760066347,0.5127592075013472
23.36460867996429,-0.21711980945544584,0.026420255983050048,0.15262816543255164,0.6086874952518537,0.12796219303310588,0.07643587744881218,0.710392144032461,-0.18679033335512765,0.2760523382111009,0.5132061331313309
23.680346635098942,-0.5630086184799091,-0.09115283479473489,0.3327720160927756,0.6087732103690862,0.04581837179557509,0.23872033118147723,0.7104835202958426,-0.24716748914471398,0.330911513952542,0.513453184264673
23.996084590233597,-1.2114003017735306,-0.3034795880970477,0.9860207380979615,0.6086997774878867,-0.10365447765378911,0.7902993965854309,0.7104265433895771,-0.35977297448106516,0.6496403228354359,0.5134885707605694
24.311822545368248,-1.0757486861039172,-0.45177341947893146,0.512008128034394,0.6087187934765694,-0.21775585645357787,0.4724835750511405,0.7104336185565316,-0.44882317094765106,0.48063445243057024,0.5135967033885791
24.627560500502902,-1.1471347596370618,-0.5869110299662612,0.43070213628514914,0.6087639208638652,-0.3274025178909375,0.4318725728412678,0.710451920067111,-0.537000678661808,0.47030041855650295,0.5137107727883018
24.943298455637553,-0.20152039596385063,-0.5275586911776806,0.1894108356315512,0.6089476961531582,-0.3105184232414912,0.007923154310432981,0.7108401125168573,-0.5322448684066833,0.3181599975554325,0.5139788619086064
25.259036410772207,0.026985450946603318,-0.44029943025888013,0.3035184357000213,0.609048133402173,-0.2704793544200959,0.05695443254598657,0.7110877739025913,-0.509684292300621,0.39870138896679863,0.5141440619035573
25.57477436590686,1.0116327077522,-0.19196602807329466,1.5997407252360407,0.6089127883377955,-0.11745071687107622,0.8219056699838486,0.7110259644790208,-0.4008826328826597,1.2090460691260203,0.5140661479261154
25.890512321041513,1.2267743402228375,0.047990215522516755,1.5314078708202012,0.6087828176724174,0.04108938348504643,0.9034705020595679,0.7109525446817082,-0.28456355015062823,1.3448209290978437,0.5139718453334696
26.206250276176164,1.4874652671771524,0.2914797202351897,1.5743380301771688,0.6086494712534397,0.21187566676771358,1.0460015984630602,0.7108613126092643,-0.15524895783913922,1.5437911917562988,0.5138572276384182
26.521988231310818,1.155704455184315,0.43107881751280475,0.6204578200915983,0.6086403724773233,0.3222092333701563,0.4454063909219749,0.7108757612098607,-0.06757173590538712,0.96831807942589,0.5138159731012412
26.83772618644547,0.724056860819716,0.46905362533324335,0.14452127142451487,0.6088802507655273,0.36862609569726185,0.08074075784342007,0.7110891054995103,-0.02542058863322698,0.5261717670344649,0.5138999263905614
27.153464141580123,0.16359464355476622,0.40067382528149037,0.14941923494432907,0.6091120201340724,0.34335918029572643,0.02101894818383024,0.7114189593578657,-0.036257359745728246,0.28666948420850513,0.5142545441873915
27.469202096714774,-0.25259979478648575,0.27123212333423863,0.38904778405909246,0.6091725807660718,0.2724260818248507,0.1775835499905204,0.7115455418801065,-0.08218183188548517,0.29044655155095966,0.5145915686650706
27.78494005184943,-0.07758392981424553,0.19756874007311914,0.1692591385003984,0.6093775114143154,0.23176561860971967,0.06125350412380012,0.7117862771275333,-0.1073606737090529,0.2708254246547588,0.5150874476066074
28.10067800698408,0.1781612694287392,0.18265945679022141,0.08151616511147422,0.6098547524815261,0.2260870962023712,0.0014367131255582412,0.7122354000129668,-0.1077966299751482,0.3028418306921234,0.5153830117010779
28.416415962118734,-0.278204446411847,0.08772636879422537,0.23321528187469256,0.6099986522750106,0.16568087573386236,0.1271549799761139,0.7124001647687814,-0.14990383476272634,0.28099470027844725,0.5157500383888829
28.732153917253385,-0.10475033865307373,0.04228886380186989,0.10667673914500113,0.61031101840539,0.13429170486780345,0.03656652085739649,0.712687299080876,-0.17153532378613096,0.2693256526976586,0.516210987209916
29.04789187238804,-0.21339685039196993,-0.01501653907316168,0.12644809598804602,0.6105762330590966,0.09309155857040918,0.06044366572931424,0.712929310279307,-0.20148949472031047,0.26828774248112547,0.5166746797337136
29.36362982752269,-0.643189027668118,-0.13907361634661883,0.3629600201896649,0.6106464212313434,0.0054219809901174115,0.27105455083587465,0.7130052540570153,-0.2671751186107249,0.3456655238821289,0.5168902280945922
29.679367782657344,-0.7362094559462621,-0.2565480454229142,0.33543842941006025,0.6107289806804399,-0.08208494041022743,0.27500859412615947,0.713079428350607,-0.3344360086648837,0.3553167936987292,0.5170933982440258
29.995105737791995,-0.7121795352129945,-0.3485073411081851,0.22801407787071643,0.6108754943155552,-0.15623883084081436,0.1985095991998316,0.7131928896817398,-0.3934900841830926,0.3236027231107948,0.5173396840687172
30.310843692926646,-1.311967977351649,-0.5320842264745521,0.746593617634165,0.6108392833461527,-0.29372519342392855,0.6678549300473311,0.7131567698503679,-0.501449809811975,0.6069792961595024,0.5173871402821516
30.6265816480613,-1.0671109008111404,-0.6372222460898513,0.2844239837288969,0.6109482848725509,-0.38422708347640555,0.29906272619540897,0.7132206629706488,-0.5764945520964089,0.39481456973319506,0.5175497890961722
30.94231960319595,-0.22972084966929351,-0.5736148679262506,0.1976647496758855,0.611119875789013,-0.36424224558644075,0.011936088142628986,0.7135868341273885,-0.5703198392146926,0.3136024820891345,0.5178119282588778
31.258057558330606,-0.8286262997155227,-0.6314759592755986,0.12458244626908865,0.611385564530337,-0.42047294757543024,0.10782627486468106,0.7137697150951103,-0.6206256524192221,0.29139864563451356,0.5181233032069904
31.573795513465257,0.19462100597830773,-0.49308743894921786,0.56858293206056,0.6113877449075681,-0.3457822111970811,0.189170285849184,0.7138888741216175,-0.5727799984912899,0.5329273747674964,0.518200096951485
31.88953346859991,0.5447521001520121,-0.31929747778017126,0.8527443646085984,0.6113330983784364,-0.24033971316003508,0.39652567984500187,0.7139178251139359,-0.5001454889594604,0.769395392653762,0.5181986563917076
32.205271423734565,1.140966359182758,-0.07014821195569865,1.612640544193148,0.6111964286720579,-0.07648633547198208,0.9540032327455367,0.7138377627320415,-0.38088113042091865,1.3543681669522556,0.5181023704539623
32.521009378869216,1.4150152814050596,0.18219323589659614,1.6657187761041865,0.6110558569549603,0.09962279162204452,1.1122885365734148,0.7137391271113483,-0.24870016005687723,1.570019047505892,0.5179845886293004
32.83674733400387,0.7593501512138996,0.27074694745952305,0.3177275616170606,0.6111466680818933,0.1757750792399591,0.21762009449702047,0.7138416357066432,-0.1875640996246251,0.6755778219129088,0.5180089050402051
33.15248528913852,0.8965328993259268,0.37009973355504133,0.3596644652746189,0.6112177888543936,0.26106920253855687,0.25974591760753807,0.7139227750095289,-0.11761862930222151,0.739965042688695,0.5180150580131366
33.468223244273176,-0.07080074730820163,0.2772544160555281,0.21752755078952882,0.6113717766265347,0.21988930501376214,0.055068831805645,0.7141735990671744,-0.14117535956614072,0.2648576091738612,0.5184746255839697
33.78396119940783,0.4420060179323412,0.2960756048669602,0.09679947177803322,0.6117067089092847,0.24741670641116115,0.02466791707887723,0.714491851521649,-0.1139985128373018,0.4007914590517765,0.5186304220999673
34.09969915454248,0.33392475287624335,0.2907416157809678,0.07761802394505127,0.6121632631917457,0.25740986746748984,0.0037418210516024105,0.7149122312678031,-0.10030442920062055,0.3439964328468976,0.5188431139607935
34.41543710967713,-0.24033333935585813,0.18350615139988177,0.27874271135748735,0.6122740285618885,0.19758929331321784,0.12387414996939507,0.7150799024650045,-0.1391735323763968,0.27025505082851475,0.5192311929065749
34.73117506481179,-0.1080131189560978,0.12087360828170877,0.13664005206821858,0.6125148663664152,0.1620354773235329,0.046696417192412375,0.7153458324223962,-0.16128138210725865,0.26193085758948237,0.5197039135664608
35.04691301994644,0.42386197419743055,0.16484120887393425,0.1410676711809708,0.6127482267641653,0.19410232805135813,0.03427655723262857,0.715638334404624,-0.13394800317659583,0.39926123557522253,0.5198589515530689
35.36265097508109,0.03322335739954396,0.1292654595733081,0.0869762928269184,0.613111828308423,0.17423104658800334,0.012941021598993642,0.715999750646352,-0.14549612970945472,0.27160033373159764,0.5202281734470722
35.67838893021574,-0.5672690807903196,-0.006810744500301613,0.42309180684524433,0.6131565376572896,0.08560941783711612,0.2749112194510346,0.7160739682328333,-0.20899800584246922,0.33159008412255764,0.5204530235114158
35.9941268853504,-0.5070230288316748,-0.10610535662368276,0.25383980185054844,0.6132814381648498,0.01604620484011736,0.17560660842231865,0.7162018594968168,-0.26005932497026,0.2950656132798937,0.5207415286701601
36.30986484048505,-1.3006931524640588,-0.3307200224440705,1.1009059250892534,0.6131923680187504,-0.1407850849689234,0.8669012675369074,0.7161335006293625,-0.3783126534337481,0.6970990416440591,0.520757905444738
36.6256027956197,-1.1489094530759025,-0.4857774844136307,0.555607703928801,0.6131969528488939,-0.25907068687351725,0.508157370785548,0.7161314777546253,-0.4706788599039918,0.49898105729611,0.5208483855637626
36.94134075075435,-1.4275834384520159,-0.663842552327413,0.7122449819469624,0.6131663995786585,-0.39733473240943873,0.6827110253007769,0.716092623302085,-0.5805980256211397,0.6291481097131746,0.5208856692587882
37.25707870588901,-0.6366977905293483,-0.6670568492711212,0.07419772426969612,0.613634853439423,-0.4237741630960062,0.028647336796257597,0.7163994893720782,-0.6091175760377264,0.2595032708496399,0.5213376061657681
37.57281666102366,-0.46942118489989315,-0.6417264799773987,0.1008533893198028,0.6139431544990948,-0.42896092941760855,0.001041825299782266,0.7168558350404998,-0.6220560591145863,0.2652283957557224,0.5217259212015456
37.88855461615831,0.1945307824551271,-0.5017873573900858,0.575628561461033,0.6139422788565551,-0.3541980179365351,0.19437095738699722,0.7169717913725752,-0.574367012025047,0.5266078558759529,0.5218023139447997
38.20429257129296,1.1677971440039379,-0.21351558866578246,2.079124375539384,0.6137752235987959,-0.17298962969925966,1.1582346364851033,0.7168683028390089,-0.44480720304061405,1.4856254304640357,0.5216917299692216
38.52003052642762,0.8643321241166353,-0.03404023791053498,0.9089136510066164,0.6137112541543662,-0.05175358574072243,0.5380182104698421,0.7168591433251162,-0.35613603806899685,0.9507240801149996,0.5216508192822706
38.83576848156227,1.251283435741956,0.18394923032295585,1.2620584928483727,0.6136045850855106,0.10251672155484419,0.8489527396772252,0.7167933525847469,-0.23937366716702363,1.3031362941740645,0.521559536814188
39.15150643669692,0.7138891793853643,0.26520813684880895,0.2749930015498118,0.6137158589541432,0.17325263004206176,0.1868881410968656,0.7169139415709496,-0.18203580476957915,0.6249084984915746,0.5215977683235453
39.46724439183157,0.19563891976623193,0.240276435457559,0.0760529927868613,0.6141388083166734,0.17482911267571555,0.00025057298380724353,0.7173920454540423,-0.1748560516304032,0.31457293336195574,0.5218440886367207
39.78298234696623,0.5677846670228242,0.2883557775253839,0.14895076542161842,0.6143566783159322,0.2220912526236018,0.07720703384612171,0.7176099434493367,-0.13347660164223282,0.47967549371228035,0.5219434736748206
40.09872030210088,1.1939710369551613,0.43961376043988487,0.6617867220088208,0.6143358950891027,0.33799001189658406,0.4722751575961792,0.7176170737561363,-0.04032693554363652,0.9697705321035669,0.5218991162182878
40.41445825723553,-0.49704406346753477,0.2578298659589564,0.7030042827644223,0.6143067072340811,0.23584773975417445,0.3486409535096044,0.7176620227646725,-0.10903823919829544,0.34068093421374157,0.5221078106297337
40.73019621237018,-0.10768428452112491,0.18333950330833876,0.16757901335668424,0.6145018192851008,0.19654645572517768,0.05900712585134244,0.7179063295485315,-0.1323847997203959,0.2557851211838062,0.5226065935536035
41.04593416750483,0.23791347203154678,0.1832450081867842,0.07314075043458358,0.6149403556969574,0.20225306446914124,0.0008556150190457036,0.7183666057857672,-0.12369108237306269,0.31032074096809564,0.5228566300553055
41.36167212263949,-0.1465839699006698,0.11317993481969135,0.1484460400521595,0.6151567933988594,0.1603114932077135,0.06084363827396237,0.7186079851922624,-0.15122204439795292,0.25449899403062654,0.5233364423949841
41.67741007777414,-0.2652436962987475,0.035426894646328866,0.17279361330626347,0.6153445000576863,0.10999573857270536,0.09054860965793995,0.7188094662765172,-0.18598421885905458,0.25859249473641716,0.5237433735820821
41.99314803290879,-0.8951437488044116,-0.14146988103666164,0.6928034400503016,0.6153169369614528,-0.009748131033201601,0.5051526945423667,0.7188081846980012,-0.27410789312291217,0.4561906845953253,0.5238537834222728
42.30888598804344,-0.9283680182744802,-0.2910574905801842,0.5151963745167054,0.6153312667646134,-0.11791163460938607,0.42193124861758974,0.7188293926801815,-0.35601525588833166,0.4256552392576093,0.5239831757496699
42.6246239431781,-0.9785605262348496,-0.42295630151800545,0.409652971775527,0.6153792108763707,-0.2193688121165491,0.37035825732806943,0.7188668395915794,-0.4353312695111527,0.408996507021142,0.5241240819424974
42.94036189831275,-1.444208753055389,-0.6150216391826187,0.820170308482462,0.6153285475099907,-0.3646774703202629,0.7501164404595305,0.7188163101272342,-0.5495701713366068,0.6639745157200385,0.524148193776831
43.2560998534474,-0.8251993225962846,-0.6601723621603531,0.10114865917571605,0.615627133552648,-0.417517034334606,0.10604018821186899,0.7190009969043897,-0.5970384963657351,0.2824720412011109,0.5244494333032665
43.57183780858205,-0.9981859109915686,-0.7301255245703018,0.15100800751400428,0.6158385652779738,-0.48643375945626377,0.16858817215902938,0.7191336404736836,-0.6575225986209547,0.31627342893916804,0.5246841695221083
